oldText,newText,sameLength,editDist_0,editDistAbove1,editDistBelow3,editDist_1andcaseChange,punct_diff,ERROR_TYPE
"and""","and""",1,1,0,0,0,0,0
Just-as-good,Just-as-good,1,1,0,0,0,0,0
»,,0,0,1,1,0,1,5
are,are,1,1,0,0,0,0,0
but,but,1,1,0,0,0,0,0
Experiments,Experiments,1,1,0,0,0,0,0
that,that,1,1,0,0,0,0,0
trifle,trifle,1,1,0,0,0,0,0
with,with,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
endanger,endanger,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
health,health,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
-0,"goric,",0,0,0,0,0,1,5
0,Drops,0,0,0,0,0,0,2
"goric,",and,0,0,0,0,0,1,5
Drops,Soothing,0,0,0,0,0,0,2
and,Syrups.,0,0,0,0,0,1,5
Soothing,It,0,0,0,0,0,0,2
Syrups.,is,0,0,0,0,0,1,5
It,Pleasant.,0,0,0,0,0,1,5
is,It,1,0,1,1,0,0,1
contains,contains,1,1,0,0,0,0,0
neither,neither,1,1,0,0,0,0,0
"Opium,","Opium,",1,1,0,0,0,0,0
:,Morphine,0,0,0,0,0,1,5
Morphine,nor,0,0,0,0,0,0,2
nor,other,0,0,0,0,0,0,2
other,Narcotic,0,0,0,0,0,0,2
On,On,1,1,0,0,0,0,0
Wednesday,Wednesday,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
depositions,depositions,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
fifteen,fifteen,1,1,0,0,0,0,0
witnesses,witnesses,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
case,case,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
Ernest,Ernest,1,1,0,0,0,0,0
taken,taken,1,1,0,0,0,0,0
before,before,1,1,0,0,0,0,0
justice,justice,1,1,0,0,0,0,0
C.,C.,1,1,0,0,0,0,0
H.,H.,1,1,0,0,0,0,0
MoClory.,McClory.,1,0,0,0,0,0,4
this,this,1,1,0,0,0,0,0
town,town,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
ran,ran,1,1,0,0,0,0,0
for,for,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
office,office,1,1,0,0,0,0,0
ot,of,1,0,0,0,0,0,4
"Whereas,","Whereas,",1,1,0,0,0,0,0
on,on,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
Ist,1st,1,0,0,0,0,0,4
riay,day,0,0,1,1,0,0,1
of,of,1,1,0,0,0,0,0
Novem-,Novem-,1,1,0,0,0,0,0
ber,ber,1,1,0,0,0,0,0
A.,A.,1,1,0,0,0,0,0
D.,D.,1,1,0,0,0,0,0
"190G,","1906,",1,0,0,0,0,0,4
Jamea,James,1,0,0,0,0,0,4
S.,S.,1,1,0,0,0,0,0
Biowuell,Brownell,1,0,1,1,0,0,1
"plaintilf,","plaintilf,",1,1,0,0,0,0,0
rscovered,recovered,1,0,0,0,0,0,4
a,a,1,1,0,0,0,0,0
judgment,judgment,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
superior,superior,1,1,0,0,0,0,0
couit,court,1,0,0,0,0,0,4
of,of,1,1,0,0,0,0,0
tbe~State,the,0,0,0,0,0,0,2
of,State,0,0,0,0,0,0,2
"California,","California,",1,1,0,0,0,0,0
iv,in,1,0,0,0,0,0,4
and,and,1,1,0,0,0,0,0
for,for,1,1,0,0,0,0,0
tho,the,1,0,0,0,0,0,4
city,city,1,1,0,0,0,0,0
aud,and,1,0,0,0,0,0,4
county,county,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
Sau,San,1,0,0,0,0,0,4
"Frauciaco,","Francisco,",1,0,1,1,0,0,1
against,against,1,1,0,0,0,0,0
Wildman,Wildman,1,1,0,0,0,0,0
Consolidated,Consolidated,1,1,0,0,0,0,0
Minea,Mines,1,0,0,0,0,0,4
(a,(a,1,1,0,0,0,0,0
cor-,cor-,1,1,0,0,0,0,0
poration),poration),1,1,0,0,0,0,0
defendaut,defendant,1,0,0,0,0,0,4
foi^,for,0,0,1,1,0,1,5
tha,the,1,0,0,0,0,0,4
sum,sum,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
82074.5,"$2,074.50 ",0,0,0,0,0,0,2
"dollars,","dollars,",1,1,0,0,0,0,0
"damages,","damages,",1,1,0,0,0,0,0
with,with,1,1,0,0,0,0,0
inter-,inter-,1,1,0,0,0,0,0
est,est,1,1,0,0,0,0,0
thereon,thereon,1,1,0,0,0,0,0
fwm,from,0,0,1,1,0,0,1
tbe,the,1,0,0,0,0,0,4
date,date,1,1,0,0,0,0,0
thereof,thereof,1,1,0,0,0,0,0
at,at,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
rate,rate,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
seven,seven,1,1,0,0,0,0,0
per,per,1,1,0,0,0,0,0
cent,cent,1,1,0,0,0,0,0
per,per,1,1,0,0,0,0,0
annum,annum,1,1,0,0,0,0,0
"ment,","ment,",1,1,0,0,0,0,0
amounting,amounting,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
sum,sum,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
J19.75,$19.75 ,0,0,1,1,0,0,1
as,as,1,1,0,0,0,0,0
appears,appears,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
us,us,1,1,0,0,0,0,0
ot,of,1,0,0,0,0,0,4
record;,record;,1,1,0,0,0,0,0
was,was,1,1,0,0,0,0,0
entered,entered,1,1,0,0,0,0,0
is,is,1,1,0,0,0,0,0
Hied,filed,0,0,1,1,0,0,1
in,in,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
clerk's,clerk's,1,1,0,0,0,0,0
office,office,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
said,said,1,1,0,0,0,0,0
court,court,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
city,city,1,1,0,0,0,0,0
aud,and,1,0,0,0,0,0,4
county,county,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
San,San,1,1,0,0,0,0,0
"Francisco,","Francisco,",1,1,0,0,0,0,0
aud,and,1,0,0,0,0,0,4
the,the,1,1,0,0,0,0,0
said,said,1,1,0,0,0,0,0
"office,","office,",1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
said,said,1,1,0,0,0,0,0
city,city,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
"county,","county,",1,1,0,0,0,0,0
on,on,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
day,day,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
year,year,1,1,0,0,0,0,0
flrst,flrst,1,1,0,0,0,0,0
abore,above,1,0,0,0,0,0,4
written.,written.,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
X,X,1,1,0,0,0,0,0
Kay,Kay,1,1,0,0,0,0,0
Quartz,Quartz,1,1,0,0,0,0,0
"Mine,","Mine,",1,1,0,0,0,0,0
all,all,1,1,0,0,0,0,0
situated,situated,1,1,0,0,0,0,0
iv,in,1,0,0,0,0,0,4
said,said,1,1,0,0,0,0,0
mining,mining,1,1,0,0,0,0,0
district,district,1,1,0,0,0,0,0
Qonnty,county,1,0,1,1,0,0,1
and,and,1,1,0,0,0,0,0
"state,","state,",1,1,0,0,0,0,0
all,all,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
which,which,1,1,0,0,0,0,0
were!,were,0,0,1,1,0,1,5
located,located,1,1,0,0,0,0,0
by,by,1,1,0,0,0,0,0
W.,W.,1,1,0,0,0,0,0
U.,H.,1,0,0,0,0,0,4
Emerson,Emerson,1,1,0,0,0,0,0
on,on,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
first,first,1,1,0,0,0,0,0
day,day,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
"Decembei,","December,",1,0,0,0,0,0,4
1806;,1896;,1,0,0,0,0,0,4
alsu,also,1,0,0,0,0,0,4
all,all,1,1,0,0,0,0,0
by,by,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
Wildmuu,Wildman,1,0,1,1,0,0,1
(Sold,Gold,0,0,1,1,0,0,1
iMiuing,Minig,0,0,0,0,0,0,2
Coui-,Com-,0,0,1,1,0,0,1
"PHuy,","pany,",1,0,1,0,0,0,2
situated,situated,1,1,0,0,0,0,0
iv,in,1,0,0,0,0,0,4
the,the,1,1,0,0,0,0,0
said,said,1,1,0,0,0,0,0
couuty,county,1,0,0,0,0,0,4
of,of,1,1,0,0,0,0,0
all,all,1,1,0,0,0,0,0
"right,","right,",1,1,0,0,0,0,0
title,title,1,1,0,0,0,0,0
uud,and,1,0,1,1,0,0,1
"interest,","interest,",1,1,0,0,0,0,0
whicti,which,0,0,1,1,0,0,1
said,said,1,1,0,0,0,0,0
Wildmau,Wildman,1,0,0,0,0,0,4
Uold,Gold,1,0,0,0,0,0,4
Mining,Mining,1,1,0,0,0,0,0
Company,Company,1,1,0,0,0,0,0
hus,has,1,0,0,0,0,0,4
or,or,1,1,0,0,0,0,0
may,may,1,1,0,0,0,0,0
hereafter,hereafter,1,1,0,0,0,0,0
acquire-,acquire,0,0,1,1,0,1,5
iu'und,in,0,0,0,0,0,0,2
to,to,1,1,0,0,0,0,0
thoso,those,1,0,0,0,0,0,4
certain,certain,1,1,0,0,0,0,0
"mines,","mines,",1,1,0,0,0,0,0
mining,mining,1,1,0,0,0,0,0
claims,claims,1,1,0,0,0,0,0
aud,and,1,0,0,0,0,0,4
properties,properties,1,1,0,0,0,0,0
situated,situated,1,1,0,0,0,0,0
iv,in,1,0,0,0,0,0,4
said,said,1,1,0,0,0,0,0
miu-,min-,1,0,0,0,0,0,4
iug,ing,1,0,0,0,0,0,4
"district,","district,",1,1,0,0,0,0,0
county,county,1,1,0,0,0,0,0
acd,and,1,0,0,0,0,0,4
stute,state,1,0,0,0,0,0,4
embrac-,embrac-,1,1,0,0,0,0,0
"I'roperty""","Property""",0,0,1,1,0,0,1
iiarticuiHily,particularly,0,0,0,0,0,0,2
described,described,1,1,0,0,0,0,0
us,as,1,0,0,0,0,0,4
bers,bers,1,1,0,0,0,0,0
"j;j,","43,",0,0,0,0,0,0,2
"53,","53,",1,1,0,0,0,0,0
aud,and,1,0,0,0,0,0,4
54,54,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
Section,Section,1,1,0,0,0,0,0
ti,6,0,0,1,1,0,0,1
Town-,Town-,1,1,0,0,0,0,0
fore,fore,1,1,0,0,0,0,0
knowu,known,1,0,0,0,0,0,4
respectively,respectively,1,1,0,0,0,0,0
hs,as,1,0,0,0,0,0,4
the,the,1,1,0,0,0,0,0
South,South,1,1,0,0,0,0,0
"Lincoln,","Lincoln,",1,1,0,0,0,0,0
Mahouey,Mahoney,1,0,0,0,0,0,4
aud,and,1,0,0,0,0,0,4
South,South,1,1,0,0,0,0,0
Mabouey,Mahoney,1,0,1,1,0,0,1
"Mines,","Mines,",1,1,0,0,0,0,0
but,but,1,1,0,0,0,0,0
commonly,commonly,1,1,0,0,0,0,0
known,known,1,1,0,0,0,0,0
as,as,1,1,0,0,0,0,0
uud,and,1,0,1,1,0,0,1
called,called,1,1,0,0,0,0,0
"collectively,","collectively,",1,1,0,0,0,0,0
"""The","""The",1,1,0,0,0,0,0
Mauouey,Mahoney,1,0,1,1,0,0,1
or,or,1,1,0,0,0,0,0
llector,Hector,0,0,1,1,0,0,1
"Miue.""","Mine.""",1,0,0,0,0,0,4
A,A,1,1,0,0,0,0,0
certaiu,certain,1,0,0,0,0,0,4
interest,interest,1,1,0,0,0,0,0
iv,in,1,0,0,0,0,0,4
a,a,1,1,0,0,0,0,0
mining,mining,1,1,0,0,0,0,0
claim,claim,1,1,0,0,0,0,0
lymg,lymg,1,1,0,0,0,0,0
north,north,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
said,said,1,1,0,0,0,0,0
Mahon«y,Mahone,0,0,0,0,0,0,2
Aline,Mine,0,0,1,1,0,0,1
and,and,1,1,0,0,0,0,0
east,east,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
Lin-,Lin-,1,1,0,0,0,0,0
coln,coln,1,1,0,0,0,0,0
"Mine,,","Mine,",0,0,1,1,0,0,1
buown,known,1,0,1,1,0,0,1
as,as,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
called,called,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
Hubimrd,Hubbard,1,0,1,1,0,0,1
and,and,1,1,0,0,0,0,0
MoAdams,McAdams,1,0,0,0,0,0,4
Quartz,Quartz,1,1,0,0,0,0,0
"Miuo"".","Mine"".",1,0,1,1,0,0,1
UP-TO-DATE,UP-TO-DATE,1,1,0,0,0,0,0
:,:,1,1,0,0,0,0,0
BUSINESS,BUSINESS,1,1,0,0,0,0,0
MEN.,MEN.,1,1,0,0,0,0,0
jGINOCCHIO,GINOCCHIO,0,0,1,1,0,0,1
BRO'S.|,BRO'S.,0,0,1,1,0,1,5
K|,DEALERS,0,0,0,0,0,1,5
"""",IN,0,0,1,1,0,1,5
I,General,0,0,0,0,0,0,2
jL,Merchandise,0,0,0,0,0,0,2
iIT,"Groceries,",0,0,0,0,0,1,5
"Groceries,",Furnishing,1,0,1,0,0,1,5
Furnishing,"Goods,",0,0,0,0,0,1,5
•,"Shoes,",0,0,0,0,0,1,5
M,"Boots,",0,0,0,0,0,1,5
SB9S,"Paints,",0,0,0,0,0,1,5
Boots,"Oils,",1,0,1,0,0,1,5
,"Varnishes,",0,0,0,0,0,1,5
"Paints,",Mining,0,0,0,0,0,1,5
Vl^.,"Supplies,",0,0,0,0,0,1,5
"Supplies,","Lumber,",0,0,0,0,0,0,2
"Lumber,","Hardware,",0,0,0,0,0,0,2
"Hardware,","Hay,",0,0,0,0,0,0,2
Hj,"Grain,",0,0,0,0,0,1,5
"Grain,","etc.,",0,0,0,0,0,0,2
"etc.,",etc.,0,0,1,1,0,1,5
M,Corner,0,0,0,0,0,0,2
Corner,Main,0,0,0,0,0,0,2
Main,and,0,0,0,0,0,0,2
and,Water,0,0,0,0,0,0,2
Water,St,0,0,0,0,0,0,2
|,Jackson,0,0,0,0,0,1,5
jackson,-0,0,0,0,0,0,0,2
-0,-0,1,1,0,0,0,0,0
-0,-0,1,1,0,0,0,0,0
-0,California,0,0,0,0,0,0,2
•,McCALL,0,0,0,0,0,0,2
f.*,Bazaar,0,0,0,0,0,1,5
McCALL,Patterns,0,0,0,0,0,0,2
j^H,L.,0,0,0,0,0,1,5
L.,J.,1,0,0,0,0,0,4
J.,Glavinovich,0,0,0,0,0,1,5
5,LEADING,0,0,0,0,0,0,2
LEADING,GROCERY,1,0,1,0,0,0,2
GROCERY,STORE,0,0,0,0,0,0,2
S,"Groceries,",0,0,0,0,0,1,5
?3JPf,Dry,0,0,0,0,0,0,2
"Groceries,","Goods,",0,0,0,0,0,0,2
•,Furnishing,0,0,0,0,0,0,2
D,"Goods,",0,0,0,0,0,1,5
Furnishing,"Boots,",0,0,0,0,0,1,5
•,"Shoes,",0,0,0,0,0,1,5
a,Toilet,0,0,0,0,0,0,2
"Shoes,","Articles,",0,0,0,0,0,0,2
•,"Hardware,",0,0,0,0,0,1,5
r,Miners',0,0,0,0,0,1,5
#■,Sup-,1,0,1,0,0,1,5
:,"plies,",0,0,0,0,0,1,5
Sji|,"Hay,",1,0,1,0,0,1,5
0,"Grain,",0,0,0,0,0,1,5
"plies,",Etc.,0,0,0,0,0,1,5
3,Cor.,0,0,0,0,0,1,5
Cor.,Main,1,0,1,0,0,1,5
Main,&amp;,0,0,0,0,0,1,5
&amp;,Court,1,0,1,0,0,1,5
Court,Streets,0,0,0,0,0,0,2
Streets,0,0,0,0,0,0,0,2
:,"JACKSON,",0,0,0,0,0,1,5
"JACKSON,",-0,0,0,0,0,0,1,5
-0,CAL.,0,0,0,0,0,1,5
•,McCALL,0,0,0,0,0,0,2
v,Bazaar,0,0,0,0,0,0,2
IJJ|,Patterns,0,0,0,0,0,1,5
j;,FINE,0,0,0,0,0,1,5
FINE,ASSORTMENT,0,0,0,0,0,0,2
ASSORTMENT,OF-,0,0,0,0,0,1,5
OF-,TEA,1,0,1,0,0,1,5
\~'.,AND,0,0,0,0,0,1,5
\],COFFEE,0,0,0,0,0,1,5
!,CENTRAL,0,0,0,0,0,1,5
!,GROCERY,0,0,0,0,0,1,5
CENTRAL,HOUSE,0,0,0,0,0,0,2
clone.—,clone.—,1,1,0,0,0,0,0
Koad-Making,Road-Making,1,0,0,0,0,0,4
.Novelty.—,Novelty.—,0,0,1,1,0,0,1
Another,Another,1,1,0,0,0,0,0
liegiuning,Beginning,0,0,0,0,0,0,2
of,of,1,1,0,0,0,0,0
Life.,Life.,1,1,0,0,0,0,0
#NAME?,#NAME?,1,1,0,0,0,0,0
Nebulae,Nebulae,1,1,0,0,0,0,0
That,That,1,1,0,0,0,0,0
May,May,1,1,0,0,0,0,0
Not,Not,1,1,0,0,0,0,0
lie,Be,0,0,1,1,0,0,1
Forming,Forming,1,1,0,0,0,0,0
..nil,and,0,0,0,0,0,0,2
nfteu,often,1,0,1,1,0,0,1
stated,stated,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
have,have,1,1,0,0,0,0,0
no,no,1,1,0,0,0,0,0
existence,existence,1,1,0,0,0,0,0
ments,ments,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
C.,C.,1,1,0,0,0,0,0
"Liruhu,","Gruhu,",0,0,1,1,0,0,1
of,of,1,1,0,0,0,0,0
"Berlin,","Berlin,",1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
be,be,1,1,0,0,0,0,0
volatilized,volatilized,1,1,0,0,0,0,0
"-metal,","metal,",0,0,1,1,0,0,1
and,and,1,1,0,0,0,0,0
it,it,1,1,0,0,0,0,0
is,is,1,1,0,0,0,0,0
inferred,inferred,1,1,0,0,0,0,0
thnt,that,1,0,0,0,0,0,4
these,these,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
other,other,1,1,0,0,0,0,0
ordors,ordors,1,1,0,0,0,0,0
are,are,1,1,0,0,0,0,0
"Copper,","Copper,",1,1,0,0,0,0,0
"aluminum,","aluminum,",1,1,0,0,0,0,0
"tin,","tin,",1,1,0,0,0,0,0
"zinc,","zinc,",1,1,0,0,0,0,0
"Jead,","lead,",1,0,0,0,0,0,4
"iron,","iron,",1,1,0,0,0,0,0
"etc.,","etc.,",1,1,0,0,0,0,0
have,have,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
taint,faint,1,0,0,0,0,0,4
smell,smell,1,1,0,0,0,0,0
at,at,1,1,0,0,0,0,0
att'ected,affected,0,0,0,0,0,0,2
by,by,1,1,0,0,0,0,0
cleanness,cleanness,1,1,0,0,0,0,0
or,or,1,1,0,0,0,0,0
"oxidization,","oxidization,",1,1,0,0,0,0,0
but,but,1,1,0,0,0,0,0
ou,on,1,0,0,0,0,0,4
beating,heating,1,0,0,0,0,0,4
to,to,1,1,0,0,0,0,0
100,100,1,1,0,0,0,0,0
degrees,degrees,1,1,0,0,0,0,0
or,or,1,1,0,0,0,0,0
120,120,1,1,0,0,0,0,0
three,three,1,1,0,0,0,0,0
"hours,","hours,",1,1,0,0,0,0,0
beating,heating,1,0,0,0,0,0,4
again,again,1,1,0,0,0,0,0
produces,produces,1,1,0,0,0,0,0
seem,seem,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
prove,prove,1,1,0,0,0,0,0
tbat,that,1,0,0,0,0,0,4
tbe,the,1,0,0,0,0,0,4
odor,odor,1,1,0,0,0,0,0
is,is,1,1,0,0,0,0,0
dne,due,1,0,0,0,0,0,4
to,to,1,1,0,0,0,0,0
ii,a,0,0,1,1,0,0,1
transformation,transformation,1,1,0,0,0,0,0
product,product,1,1,0,0,0,0,0
from,from,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
atoms,atoms,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
"metal,","metal,",1,1,0,0,0,0,0
aud,and,1,0,0,0,0,0,4
that,that,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
cold,cold,1,1,0,0,0,0,0
metal,metal,1,1,0,0,0,0,0
stores,stores,1,1,0,0,0,0,0
this,this,1,1,0,0,0,0,0
emanation,emanation,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
has,has,1,1,0,0,0,0,0
beeu,been,1,0,0,0,0,0,4
separated,separated,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
isolated,isolated,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
n,a,1,0,0,0,0,0,4
vessel—,vessel—,1,1,0,0,0,0,0
just,just,1,1,0,0,0,0,0
as,as,1,1,0,0,0,0,0
radium,radium,1,1,0,0,0,0,0
emnnation,emanation,1,0,0,0,0,0,4
bas,has,1,0,0,0,0,0,4
iici'ii,been,0,0,0,0,0,0,2
isolated.,isolated.,1,1,0,0,0,0,0
beating.,heating.,1,0,0,0,0,0,4
Some,Some,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
odorous,odorous,1,1,0,0,0,0,0
matter,matter,1,1,0,0,0,0,0
During,During,1,1,0,0,0,0,0
tbe,tbe,1,1,0,0,0,0,0
past,past,1,1,0,0,0,0,0
week,week,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
Japanese,Japanese,1,1,0,0,0,0,0
question,question,1,1,0,0,0,0,0
has,has,1,1,0,0,0,0,0
been—,been—,1,1,0,0,0,0,0
"or,","or,",1,1,0,0,0,0,0
"rather,","rather,",1,1,0,0,0,0,0
ha,has,0,0,1,1,0,0,1
pretended,pretended,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
have,have,1,1,0,0,0,0,0
been,been,1,1,0,0,0,0,0
settled,settled,1,1,0,0,0,0,0
by,by,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
passage,passage,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
immigration,immigration,1,1,0,0,0,0,0
bill,bill,1,1,0,0,0,0,0
con-,con-,1,1,0,0,0,0,0
taining,taining,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
president's,president's,1,1,0,0,0,0,0
provision,provision,1,1,0,0,0,0,0
placing,placing,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
bis,his,1,0,0,0,0,0,4
hands,hands,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
power,power,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
exclude,exclude,1,1,0,0,0,0,0
Japanese,Japanese,1,1,0,0,0,0,0
from,from,1,1,0,0,0,0,0
California,California,1,1,0,0,0,0,0
It,if,1,0,1,1,0,0,1
he,he,1,1,0,0,0,0,0
shall,shall,1,1,0,0,0,0,0
deem,deem,1,1,0,0,0,0,0
that,that,1,1,0,0,0,0,0
ttiey,they,0,0,1,1,0,0,1
will,will,1,1,0,0,0,0,0
be,be,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
de-,de-,1,1,0,0,0,0,0
triment,triment,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
labor,labor,1,1,0,0,0,0,0
conditions,conditions,1,1,0,0,0,0,0
on,on,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
sbool,shool,1,0,0,0,0,0,4
board,board,1,1,0,0,0,0,0
will,will,1,1,0,0,0,0,0
admit,admit,1,1,0,0,0,0,0
Japanese,Japanese,1,1,0,0,0,0,0
arrangement,arrangement,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
difficulty,difficulty,1,1,0,0,0,0,0
presents,presents,1,1,0,0,0,0,0
one,one,1,1,0,0,0,0,0
or,or,1,1,0,0,0,0,0
two,two,1,1,0,0,0,0,0
points,points,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
line,line,1,1,0,0,0,0,0
with,with,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
argument,argument,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
congressman,congressman,1,1,0,0,0,0,0
MoCall,McCall,1,0,0,0,0,0,4
in,in,1,1,0,0,0,0,0
bis,his,1,0,0,0,0,0,4
notable,notable,1,1,0,0,0,0,0
speech,speech,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
New,New,1,1,0,0,0,0,0
York,York,1,1,0,0,0,0,0
warn-,warn-,1,1,0,0,0,0,0
tendency,tendency,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
centralize,centralize,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
powei,power,1,0,0,0,0,0,4
of,of,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
government,government,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
chief,chief,1,1,0,0,0,0,0
executive.,executive.,1,1,0,0,0,0,0
In,In,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
case,case,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
amendment,amendment,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
tbat,that,1,0,0,0,0,0,4
the,the,1,1,0,0,0,0,0
president,president,1,1,0,0,0,0,0
has,has,1,1,0,0,0,0,0
piactioally,practically,1,0,1,1,0,0,1
usurped,usurped,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
legislative,legislative,1,1,0,0,0,0,0
function,function,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
debate,debate,1,1,0,0,0,0,0
it.,it.,1,1,0,0,0,0,0
The,The,1,1,0,0,0,0,0
threat,threat,1,1,0,0,0,0,0
was,was,1,1,0,0,0,0,0
tbat,that,1,0,0,0,0,0,4
if,if,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
would,would,1,1,0,0,0,0,0
be,be,1,1,0,0,0,0,0
"oalled,","called,",1,0,0,0,0,0,4
and-the,and-the,1,1,0,0,0,0,0
promise,promise,1,1,0,0,0,0,0
was,was,1,1,0,0,0,0,0
tbat,that,1,0,0,0,0,0,4
although,although,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
provisions,provisions,1,1,0,0,0,0,0
relative,relative,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
contract,contract,1,1,0,0,0,0,0
labor,labor,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
wbicb,which,1,0,1,1,0,0,1
tbe,the,1,0,0,0,0,0,4
south-,south-,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
ruling,ruling,1,1,0,0,0,0,0
made,made,1,1,0,0,0,0,0
under,under,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
bill,bill,1,1,0,0,0,0,0
wbiob,which,1,0,1,0,0,0,2
is,is,1,1,0,0,0,0,0
plain,plain,1,1,0,0,0,0,0
tbat,that,1,0,0,0,0,0,4
if,if,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
measure,measure,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
such,such,1,1,0,0,0,0,0
