oldText,newText,sameLength,editDist_0,NOCORRECTION,editDistAbove1,editDistBelow3,editDist_1andcaseChange,SPELLCHECK,ADDITION,CAPITALIZATION,TYPO
eto.,etc.,1,0,0,0,0,0,0,0,0,1
for,for,1,1,1,0,0,0,0,0,0,0
sale;,sale;,1,1,1,0,0,0,0,0,0,0
also,also,1,1,1,0,0,0,0,0,0,0
mining,mining,1,1,1,0,0,0,0,0,0,0
siguals,siguals,1,1,1,0,0,0,0,0,0,0
ou,on,1,0,0,0,0,0,0,0,0,1
PPlfei,900,0,0,0,0,0,0,0,1,0,0
l^^^^^ji^M,Drops,0,0,0,0,0,0,0,1,0,0
For,For,1,1,1,0,0,0,0,0,0,0
Infanta,Infants,1,0,0,0,0,0,0,0,0,1
and,and,1,1,1,0,0,0,0,0,0,0
Childron.,Children.,1,0,0,0,0,0,0,0,0,1
KJfoti/iVI,CASTORIA,0,0,0,0,0,0,0,1,0,0
ri'~^,The,0,0,0,0,0,0,0,1,0,0
i™niTO^a=g=,Kind,0,0,0,0,0,0,0,1,0,0
lilwtQyO,You,0,0,0,0,0,0,0,1,0,0
LIUUJjIII,Have,0,0,0,0,0,0,0,1,0,0
Hlpßjl,ALCOHOL,1,0,0,1,0,0,0,1,0,0
i,3,1,0,0,0,0,0,0,0,0,1
j,PER,0,0,0,0,0,0,0,1,0,0
::,CENT,0,0,0,0,0,0,0,1,0,0
IGfl'SL*',A,0,0,0,0,0,0,0,1,0,0
AVcgelaWePrcparalionrorAs-,Vegetable,0,0,0,0,0,0,0,1,0,0
-r»,Preparation,0,0,0,0,0,0,0,1,0,0
"4.1,",for,0,0,0,0,0,0,0,1,0,0
«,As-,0,0,0,0,0,0,0,1,0,0
lfl|j,similating,0,0,0,0,0,0,0,1,0,0
slmilatingilttFbodandß«{uta,the,0,0,0,0,0,0,0,1,0,0
1563XS,Food,0,0,0,0,0,0,0,1,0,0
k,and,0,0,0,0,0,0,0,1,0,0
tUG,Regula,0,0,0,0,0,0,0,1,0,0
K|Sil,ting,0,0,0,0,0,0,0,1,0,0
BKiKVfcfrKaimir'nM,the,0,0,0,0,0,0,0,1,0,0
Signature,Stomachs,0,0,0,0,0,0,0,1,0,0
/,and,0,0,0,0,0,0,0,1,0,0
J\m,Bowels,0,0,0,0,0,0,0,1,0,0
f*S&gt;[v,Promotes,0,0,0,0,0,0,0,1,0,0
Promotes,"Digestion,",0,0,0,0,0,0,0,1,0,0
Digeslionflimfii,Cheerful-,0,0,0,0,0,0,0,1,0,0
S3,ness,0,0,0,0,0,0,0,1,0,0
|]||,and,0,0,0,0,0,0,0,1,0,0
ness,Rest.,0,0,0,0,0,0,0,1,0,0
and,Contalns,0,0,0,0,0,0,0,1,0,0
ffcsLContalns,neither,0,0,0,0,0,0,0,1,0,0
|J&lt;Hg[,Opium,0,0,0,0,0,0,0,1,0,0
i,Morphine,0,0,0,0,0,0,0,1,0,0
Opiimi,nor,0,0,0,0,0,0,0,1,0,0
.Morphine,Mineral.,0,0,0,0,0,0,0,1,0,0
Ear,Bears,0,0,0,0,0,0,0,1,0,0
*■,the,0,0,0,0,0,0,0,1,0,0
I,Signature,0,0,0,0,0,0,0,1,0,0
JfsJ,of,0,0,0,0,0,0,0,1,0,0
Bears,Not,0,0,0,0,0,0,0,1,0,0
the,Narcotic.,0,0,0,0,0,0,0,1,0,0
Bh»,Bears,0,0,0,0,0,0,0,1,0,0
RR,the,0,0,0,0,0,0,0,1,0,0
i,Signature,0,0,0,0,0,0,0,1,0,0
|,of,0,0,0,1,1,0,1,0,0,0
his,his,1,1,1,0,0,0,0,0,0,0
visitor,visitor,1,1,1,0,0,0,0,0,0,0
that,that,1,1,1,0,0,0,0,0,0,0
dny,day,1,0,0,0,0,0,0,0,0,1
to,to,1,1,1,0,0,0,0,0,0,0
a,a,1,1,1,0,0,0,0,0,0,0
restaurant,restaurant,1,1,1,0,0,0,0,0,0,0
hl3,his,1,0,0,1,1,0,1,0,0,0
check,check,1,1,1,0,0,0,0,0,0,0
nnd,and,1,0,0,0,0,0,0,0,0,1
said,said,1,1,1,0,0,0,0,0,0,0
he,he,1,1,1,0,0,0,0,0,0,0
had,had,1,1,1,0,0,0,0,0,0,0
no,no,1,1,1,0,0,0,0,0,0,0
money,money,1,1,1,0,0,0,0,0,0,0
day.,day.,1,1,1,0,0,0,0,0,0,0
The,The,1,1,1,0,0,0,0,0,0,0
cashier,cashier,1,1,1,0,0,0,0,0,0,0
gave,gave,1,1,1,0,0,0,0,0,0,0
tho,the,1,0,0,0,0,0,0,0,0,1
couple,couple,1,1,1,0,0,0,0,0,0,0
a,a,1,1,1,0,0,0,0,0,0,0
hasty,hasty,1,1,1,0,0,0,0,0,0,0
"chance,""","chance,""",1,1,1,0,0,0,0,0,0,0
and,and,1,1,1,0,0,0,0,0,0,0
tho,the,1,0,0,0,0,0,0,0,0,1
men,men,1,1,1,0,0,0,0,0,0,0
started,started,1,1,1,0,0,0,0,0,0,0
for,for,1,1,1,0,0,0,0,0,0,0
the,the,1,1,1,0,0,0,0,0,0,0
street.,street.,1,1,1,0,0,0,0,0,0,0
At,At,1,1,1,0,0,0,0,0,0,0
tho,the,1,0,0,0,0,0,0,0,0,1
door,door,1,1,1,0,0,0,0,0,0,0
a,a,1,1,1,0,0,0,0,0,0,0
right,right,1,1,1,0,0,0,0,0,0,0
about,about,1,1,1,0,0,0,0,0,0,0
face,face,1,1,1,0,0,0,0,0,0,0
"""Grossartlgl""","""Grossartig",0,0,0,0,0,0,0,1,0,0
(magnificent).,!,0,0,0,0,0,0,0,1,0,0
—,"""",0,0,0,0,0,0,0,1,0,0
Chicago,(magnificent).,0,0,0,0,0,0,0,1,0,0
OFFICIAL,OFFICIAL,1,1,1,0,0,0,0,0,0,0
W,MAP,0,0,0,0,0,0,0,1,0,0
—OF..,—OF..,1,1,1,0,0,0,0,0,0,0
Amador,Amador,1,1,1,0,0,0,0,0,0,0
Countyl,County,0,0,0,1,1,0,1,0,0,0
veys,veys,1,1,1,0,0,0,0,0,0,0
by,by,1,1,1,0,0,0,0,0,0,0
D.,D.,1,1,1,0,0,0,0,0,0,0
C.,C.,1,1,1,0,0,0,0,0,0,0
"CAHLTON,","CARLTON,",1,0,0,0,0,0,0,0,0,1
showlnlr,showing,0,0,0,0,0,0,0,1,0,0
township,township,1,1,1,0,0,0,0,0,0,0
and,and,1,1,1,0,0,0,0,0,0,0
school,school,1,1,1,0,0,0,0,0,0,0
district,district,1,1,1,0,0,0,0,0,0,0
"boiinH""",bound,0,0,0,0,0,0,0,1,0,0
"artoß,","aies,",0,0,0,0,0,0,0,1,0,0
ownership,ownership,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
all,all,1,1,1,0,0,0,0,0,0,0
lands,lands,1,1,1,0,0,0,0,0,0,0
accord,according,0,0,0,0,0,0,0,1,0,0
to,to,1,1,1,0,0,0,0,0,0,0
asHcssinotit,assessment,0,0,0,0,0,0,0,1,0,0
roll,roll,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
"1!M(4,","1904,",0,0,0,0,0,0,0,1,0,0
minenß,minenal,1,0,0,1,1,0,1,0,0,0
"claims,","claims,",1,1,1,0,0,0,0,0,0,0
"canals,","canals,",1,1,1,0,0,0,0,0,0,0
location,location,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
all,all,1,1,1,0,0,0,0,0,0,0
schooHi,school,0,0,0,1,1,0,1,0,0,0
houses;,houses;,1,1,1,0,0,0,0,0,0,0
also,also,1,1,1,0,0,0,0,0,0,0
a,a,1,1,1,0,0,0,0,0,0,0
townsito,townsite,1,0,0,0,0,0,0,0,0,1
map,map,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
princfl,princi,0,0,0,1,1,0,1,0,0,0
pal,pal,1,1,1,0,0,0,0,0,0,0
"towns,","towns,",1,1,1,0,0,0,0,0,0,0
namely,namely,1,1,1,0,0,0,0,0,0,0
"Jackson,","Jackson,",1,1,1,0,0,0,0,0,0,0
Sutt'H!,Sutter,0,0,0,0,0,0,0,1,0,0
"Creek,","Creek,",1,1,1,0,0,0,0,0,0,0
"lone,","lone,",1,1,1,0,0,0,0,0,0,0
Arnador,Arnador,1,1,1,0,0,0,0,0,0,0
"City,","City,",1,1,1,0,0,0,0,0,0,0
DrvtowiH',Drvytown,0,0,0,0,0,0,0,1,0,0
Plymouth,Plymouth,1,1,1,0,0,0,0,0,0,0
and,and,1,1,1,0,0,0,0,0,0,0
Volcano.,Volcano.,1,1,1,0,0,0,0,0,0,0
Size,Size,1,1,1,0,0,0,0,0,0,0
ti,6,0,0,0,1,1,0,1,0,0,0
by,by,1,1,1,0,0,0,0,0,0,0
iff,3/1/2002,0,0,0,0,0,0,0,1,0,0
feet.,feet.,1,1,1,0,0,0,0,0,0,0
"Price,","Price,",1,1,1,0,0,0,0,0,0,0
colored,colored,1,1,1,0,0,0,0,0,0,0
&amp;,&amp;,1,1,1,0,0,0,0,0,0,0
mounted,mounted,1,1,1,0,0,0,0,0,0,0
"$1«,",$1 ,0,0,0,0,0,0,0,1,0,0
Plain,Plain,1,1,1,0,0,0,0,0,0,0
and,and,1,1,1,0,0,0,0,0,0,0
unmounted,unmounted,1,1,1,0,0,0,0,0,0,0
-0,-0,1,1,1,0,0,0,0,0,0,0
$«',$,0,0,0,0,0,0,0,1,0,0
Sold,Sold,1,1,1,0,0,0,0,0,0,0
only,only,1,1,1,0,0,0,0,0,0,0
at,at,1,1,1,0,0,0,0,0,0,0
AMADOR,AMADOR,1,1,1,0,0,0,0,0,0,0
LEDGER,LEDGER,1,1,1,0,0,0,0,0,0,0
OFFICE,OFFICE,1,1,1,0,0,0,0,0,0,0
Sunset,Sunset,1,1,1,0,0,0,0,0,0,0
Vulo,Vale,1,0,0,1,1,0,1,0,0,0
1771,1771,1,1,1,0,0,0,0,0,0,0
Capitul,Capitul,1,1,1,0,0,0,0,0,0,0
633,633,1,1,1,0,0,0,0,0,0,0
The,The,1,1,1,0,0,0,0,0,0,0
F.,F.,1,1,1,0,0,0,0,0,0,0
THOMAS',THOMAS',1,1,1,0,0,0,0,0,0,0
Parisian,Parisian,1,1,1,0,0,0,0,0,0,0
Dyeing,Dyeing,1,1,1,0,0,0,0,0,0,0
and,and,1,1,1,0,0,0,0,0,0,0
Cleanlnq,Cleaning,1,0,0,1,1,0,1,0,0,0
Works,Works,1,1,1,0,0,0,0,0,0,0
Dyeing,Dyeing,1,1,1,0,0,0,0,0,0,0
and,and,1,1,1,0,0,0,0,0,0,0
Cleaning,Cleaning,1,1,1,0,0,0,0,0,0,0
Dress,Dress,1,1,1,0,0,0,0,0,0,0
Goods.,Goods.,1,1,1,0,0,0,0,0,0,0
•,"Silks,",0,0,0,0,0,0,0,1,0,0
"Silks,","Blankets,",0,0,0,0,0,0,0,1,0,0
"Blankets,",and,0,0,0,0,0,0,0,1,0,0
and,Curtuins,0,0,0,0,0,0,0,1,0,0
A,A,1,1,1,0,0,0,0,0,0,0
Specialty.,Specialty.,1,1,1,0,0,0,0,0,0,0
1012-lOth,1012-,0,0,0,0,0,0,0,1,0,0
st,10th,0,0,0,0,0,0,0,1,0,0
Sacramento,st,0,0,0,0,0,0,0,1,0,0
I,Sacramento,0,0,0,0,0,0,0,1,0,0
Is,Is,1,1,1,0,0,0,0,0,0,0
Yoor,Your,1,0,0,0,0,0,0,0,0,1
Property,Property,1,1,1,0,0,0,0,0,0,0
For,For,1,1,1,0,0,0,0,0,0,0
Sale?,Sale?,1,1,1,0,0,0,0,0,0,0
We,We,1,1,1,0,0,0,0,0,0,0
ire,are,1,0,0,0,0,0,0,0,0,1
comttntly,constantly,0,0,0,0,0,0,0,1,0,0
receiving,receiving,1,1,1,0,0,0,0,0,0,0
Inquiries,inquiries,1,0,0,0,0,1,0,0,1,0
from,from,1,1,1,0,0,0,0,0,0,0
tl],all,1,0,0,1,1,0,1,0,0,0
pins,partsof,0,0,0,0,0,0,0,1,0,0
of,the,0,0,0,0,0,0,0,1,0,0
the,United,0,0,0,0,0,0,0,1,0,0
United,States,1,0,0,1,0,0,0,1,0,0
States,for,0,0,0,0,0,0,0,1,0,0
for,"Farms,",0,0,0,0,0,0,0,1,0,0
"Farms,",Vineyards,0,0,0,0,0,0,0,1,0,0
Vineyards,and,0,0,0,0,0,0,0,1,0,0
Country,Country,1,1,1,0,0,0,0,0,0,0
and,and,1,1,1,0,0,0,0,0,0,0
City,City,1,1,1,0,0,0,0,0,0,0
Homes,Homes,1,1,1,0,0,0,0,0,0,0
on,on,1,1,1,0,0,0,0,0,0,0
the,the,1,1,1,0,0,0,0,0,0,0
Pacific,Pacific,1,1,1,0,0,0,0,0,0,0
Coast.,Coast.,1,1,1,0,0,0,0,0,0,0
If,If,1,1,1,0,0,0,0,0,0,0
your,your,1,1,1,0,0,0,0,0,0,0
property,property,1,1,1,0,0,0,0,0,0,0
is,is,1,1,1,0,0,0,0,0,0,0
for,for,1,1,1,0,0,0,0,0,0,0
sale,sale,1,1,1,0,0,0,0,0,0,0
we,we,1,1,1,0,0,0,0,0,0,0
thall,shall,1,0,0,0,0,0,0,0,0,1
be,be,1,1,1,0,0,0,0,0,0,0
glad,glad,1,1,1,0,0,0,0,0,0,0
to,to,1,1,1,0,0,0,0,0,0,0
pluce,place,1,0,0,0,0,0,0,0,0,1
it,it,1,1,1,0,0,0,0,0,0,0
on,on,1,1,1,0,0,0,0,0,0,0
"ourlist,",our,0,0,0,0,0,0,0,1,0,0
and,"list,",0,0,0,0,0,0,0,1,0,0
put,and,1,0,0,1,0,0,0,1,0,0
you,put,1,0,0,1,0,0,0,1,0,0
In,you,0,0,0,0,0,0,0,1,0,0
direct,in,0,0,0,0,0,0,0,1,0,0
correspondence,direct,0,0,0,0,0,0,0,1,0,0
will,correspondence,0,0,0,0,0,0,0,1,0,0
R,with,0,0,0,0,0,0,0,1,0,0
a,a,1,1,1,0,0,0,0,0,0,0
large,large,1,1,1,0,0,0,0,0,0,0
number,number,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
possible,possible,1,1,1,0,0,0,0,0,0,0
buyers.,buyers.,1,1,1,0,0,0,0,0,0,0
"Address,","Address,",1,1,1,0,0,0,0,0,0,0
TOWN,TOWN,1,1,1,0,0,0,0,0,0,0
A,&amp;,0,0,0,0,0,0,0,1,0,0
COUNTRY,COUNTRY,1,1,1,0,0,0,0,0,0,0
JOURNAL,JOURNAL,1,1,1,0,0,0,0,0,0,0
PUB.,PUB.,1,1,1,0,0,0,0,0,0,0
CO.,CO.,1,1,1,0,0,0,0,0,0,0
330,330,1,1,1,0,0,0,0,0,0,0
JACKSON,JACKSON,1,1,1,0,0,0,0,0,0,0
"ST.,","ST.,",1,1,1,0,0,0,0,0,0,0
SAN,SAN,1,1,1,0,0,0,0,0,0,0
"MANCICCO,","FRANCISCO,",0,0,0,0,0,0,0,1,0,0
CAL.,CAL.,1,1,1,0,0,0,0,0,0,0
Amador,Amador,1,1,1,0,0,0,0,0,0,0
county,county,1,1,1,0,0,0,0,0,0,0
comprises,comprises,1,1,1,0,0,0,0,0,0,0
an,an,1,1,1,0,0,0,0,0,0,0
ryea,area,1,0,0,1,1,0,1,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
8,0.8,0,0,0,1,1,0,1,0,0,0
square,square,1,1,1,0,0,0,0,0,0,0
mile*.,miles.,1,0,0,0,0,0,0,0,0,1
It,It,1,1,1,0,0,0,0,0,0,0
llos,lies,1,0,0,1,1,0,1,0,0,0
on,on,1,1,1,0,0,0,0,0,0,0
the,the,1,1,1,0,0,0,0,0,0,0
we9-,wes-,1,0,0,0,0,0,0,0,0,1
m,tern,0,0,0,0,0,0,0,1,0,0
slope,slope,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
Sierra,Sierra,1,1,1,0,0,0,0,0,0,0
Nevada,Nevada,1,1,1,0,0,0,0,0,0,0
"mountains,","mountains,",1,1,1,0,0,0,0,0,0,0
id,and,0,0,0,1,1,0,1,0,0,0
embraces,embraces,1,1,1,0,0,0,0,0,0,0
within,within,1,1,1,0,0,0,0,0,0,0
Us,its,0,0,0,1,1,0,1,0,0,0
territory,territory,1,1,1,0,0,0,0,0,0,0
nil,all,1,0,0,1,1,0,1,0,0,0
c,c,1,1,1,0,0,0,0,0,0,0
diversity,diversity,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
"vnlloy,","vnlloy,",1,1,1,0,0,0,0,0,0,0
"foothill,","foothill,",1,1,1,0,0,0,0,0,0,0
nnd,and,1,0,0,0,0,0,0,0,0,1
&lt;jli,high,0,0,0,0,0,0,0,1,0,0
mountainous,mountainous,1,1,1,0,0,0,0,0,0,0
lands.,lands.,1,1,1,0,0,0,0,0,0,0
Climate.—,Climate.—,1,1,1,0,0,0,0,0,0,0
The,The,1,1,1,0,0,0,0,0,0,0
climate,climate,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
tho,the,1,0,0,0,0,0,0,0,0,1
popti-,popu-,0,0,0,1,1,0,1,0,0,0
us,lous,0,0,0,1,1,0,1,0,0,0
portions,portions,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
tbe,tbe,1,1,1,0,0,0,0,0,0,0
county,county,1,1,1,0,0,0,0,0,0,0
Is,is,1,0,0,0,0,1,0,0,1,0
as,as,1,1,1,0,0,0,0,0,0,0
gonlal,genial,1,0,0,1,1,0,1,0,0,0
id,and,0,0,0,1,1,0,1,0,0,0
healthful,healthful,1,1,1,0,0,0,0,0,0,0
as,as,1,1,1,0,0,0,0,0,0,0
can,can,1,1,1,0,0,0,0,0,0,0
be,be,1,1,1,0,0,0,0,0,0,0
found,found,1,1,1,0,0,0,0,0,0,0
anywhere,anywhere,1,1,1,0,0,0,0,0,0,0
California.,California.,1,1,1,0,0,0,0,0,0,0
As,As,1,1,1,0,0,0,0,0,0,0
climate,climate,1,1,1,0,0,0,0,0,0,0
Is,Is,1,1,1,0,0,0,0,0,0,0
ono,one,1,0,0,0,0,0,0,0,0,1
of,of,1,1,1,0,0,0,0,0,0,0
tho,the,1,0,0,0,0,0,0,0,0,1
ost,most,0,0,0,1,1,0,1,0,0,0
valuable,valuable,1,1,1,0,0,0,0,0,0,0
assets,assets,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
this,this,1,1,1,0,0,0,0,0,0,0
favored,favored,1,1,1,0,0,0,0,0,0,0
0.8,_8,0,0,0,1,1,0,1,0,0,0
square,square,1,1,1,0,0,0,0,0,0,0
miles.,miles.,1,1,1,0,0,0,0,0,0,0
It,It,1,1,1,0,0,0,0,0,0,0
lies,lies,1,1,1,0,0,0,0,0,0,0
on,on,1,1,1,0,0,0,0,0,0,0
the,the,1,1,1,0,0,0,0,0,0,0
wes-,wes-,1,1,1,0,0,0,0,0,0,0
Why,Why,1,1,1,0,0,0,0,0,0,0
American,American,1,1,1,0,0,0,0,0,0,0
Labor,Labor,1,1,1,0,0,0,0,0,0,0
Sees,Sees,1,1,1,0,0,0,0,0,0,0
Its,Its,1,1,1,0,0,0,0,0,0,0
Hooc,Hope,1,0,0,1,1,0,1,0,0,0
In,in,1,0,0,0,0,1,0,0,1,0
the,the,1,1,1,0,0,0,0,0,0,0
Elfction,Election,1,0,0,0,0,0,0,0,0,1
of,of,1,1,1,0,0,0,0,0,0,0
Taf,Taft,0,0,0,1,1,0,1,0,0,0
t,and,0,0,0,0,0,0,0,1,0,0
•Sherman.,Sherman.,0,0,0,0,0,0,0,1,0,0
An,An,1,1,1,0,0,0,0,0,0,0
extensive,extensive,1,1,1,0,0,0,0,0,0,0
limuinr,banner,0,0,0,0,0,0,0,1,0,0
spread,spread,1,1,1,0,0,0,0,0,0,0
over,over,1,1,1,0,0,0,0,0,0,0
one,one,1,1,1,0,0,0,0,0,0,0
ot,of,1,0,0,0,0,0,0,0,0,1
tbe,tbe,1,1,1,0,0,0,0,0,0,0
sltnnt.s,streets,0,0,0,0,0,0,0,1,0,0
of,of,1,1,1,0,0,0,0,0,0,0
lower,lower,1,1,1,0,0,0,0,0,0,0
Now,New,1,0,0,0,0,0,0,0,0,1
"York,","York,",1,1,1,0,0,0,0,0,0,0
TiHMtnnny,Tammany,0,0,0,0,0,0,0,1,0,0
hirelings,hirelings,1,1,1,0,0,0,0,0,0,0
are,are,1,1,1,0,0,0,0,0,0,0
trained,trained,1,1,1,0,0,0,0,0,0,0
to,to,1,1,1,0,0,0,0,0,0,0
vote,vote,1,1,1,0,0,0,0,0,0,0
early,early,1,1,1,0,0,0,0,0,0,0
nnd,and,1,0,0,0,0,0,0,0,0,1
"ufteu,","often,",1,0,0,1,1,0,1,0,0,0
tells,tells,1,1,1,0,0,0,0,0,0,0
thn,the,1,0,0,0,0,0,0,0,0,1
passer-,passer-,1,1,1,0,0,0,0,0,0,0
by,by,1,1,1,0,0,0,0,0,0,0
to,to,1,1,1,0,0,0,0,0,0,0
"""take","""take",1,1,1,0,0,0,0,0,0,0
a,a,1,1,1,0,0,0,0,0,0,0
night,night,1,1,1,0,0,0,0,0,0,0
oft',off,0,0,0,1,1,0,1,0,0,0
to,to,1,1,1,0,0,0,0,0,0,0
see,see,1,1,1,0,0,0,0,0,0,0
the,the,1,1,1,0,0,0,0,0,0,0
liroadway,Broadway,0,0,0,1,1,0,1,0,0,0
brnarl,bread,0,0,0,0,0,0,0,1,0,0
"line,","line,",1,1,1,0,0,0,0,0,0,0
and,and,1,1,1,0,0,0,0,0,0,0
tbeu,then,1,0,0,1,1,0,1,0,0,0
vote,vote,1,1,1,0,0,0,0,0,0,0
for,for,1,1,1,0,0,0,0,0,0,0
lirymi,Bryan,0,0,0,0,0,0,0,1,0,0
nud,and,1,0,0,1,1,0,1,0,0,0
Keru,Kern,1,0,0,0,0,0,0,0,0,1
nud,and,1,0,0,1,1,0,1,0,0,0
bring,bring,1,1,1,0,0,0,0,0,0,0
nbout,about,1,0,0,0,0,0,0,0,0,1
n,a,1,0,0,0,0,0,0,0,0,1
ohnnge,change,1,0,0,1,1,0,1,0,0,0
in,in,1,1,1,0,0,0,0,0,0,0
these,these,1,1,1,0,0,0,0,0,0,0
"condition*.""","conditions.""",1,0,0,0,0,0,0,0,0,1
Thn,Thn,1,1,1,0,0,0,0,0,0,0
suggestion,suggestion,1,1,1,0,0,0,0,0,0,0
that,that,1,1,1,0,0,0,0,0,0,0
a,a,1,1,1,0,0,0,0,0,0,0
cbaago,change,1,0,0,1,0,0,0,1,0,0
in,in,1,1,1,0,0,0,0,0,0,0
con-,con-,1,1,1,0,0,0,0,0,0,0
tbe,the,1,0,0,0,0,0,0,0,0,1
election,election,1,1,1,0,0,0,0,0,0,0
ot,of,1,0,0,0,0,0,0,0,0,1
liryan,Bryan,0,0,0,1,1,0,1,0,0,0
nud,and,1,0,0,1,1,0,1,0,0,0
Kern,Kern,1,1,1,0,0,0,0,0,0,0
is,is,1,1,1,0,0,0,0,0,0,0
TRUE,TRUE,1,1,1,0,0,0,0,0,0,0
"onougb,","enough,",1,0,0,1,1,0,1,0,0,0
judging,judging,1,1,1,0,0,0,0,0,0,0
from,from,1,1,1,0,0,0,0,0,0,0
pnat,past,1,0,0,1,1,0,1,0,0,0
ex-,ex-,1,1,1,0,0,0,0,0,0,0
"perience,","perience,",1,1,1,0,0,0,0,0,0,0
if,if,1,1,1,0,0,0,0,0,0,0
liryiin,Bryan,0,0,0,0,0,0,0,1,0,0
should,should,1,1,1,0,0,0,0,0,0,0
be,be,1,1,1,0,0,0,0,0,0,0
elect-,elect-,1,1,1,0,0,0,0,0,0,0
"ed,","ed,",1,1,1,0,0,0,0,0,0,0
and,and,1,1,1,0,0,0,0,0,0,0
a,a,1,1,1,0,0,0,0,0,0,0
democratic),democratic,0,0,0,1,1,0,1,0,0,0
adtniniHtratlon,administration,0,0,0,0,0,0,0,1,0,0
soup,soup,1,1,1,0,0,0,0,0,0,0
liouci'H,houses,0,0,0,0,0,0,0,1,0,0
in,in,1,1,1,0,0,0,0,0,0,0
additiou,addition,1,0,0,0,0,0,0,0,0,1
to,to,1,1,1,0,0,0,0,0,0,0
tbe,tbe,1,1,1,0,0,0,0,0,0,0
bread,bread,1,1,1,0,0,0,0,0,0,0
"line,","line,",1,1,1,0,0,0,0,0,0,0
and,and,1,1,1,0,0,0,0,0,0,0
n,a,1,0,0,0,0,0,0,0,0,1
good,good,1,1,1,0,0,0,0,0,0,0
many,many,1,1,1,0,0,0,0,0,0,0
otbor,other,1,0,0,1,1,0,1,0,0,0
placeß,places,0,0,0,1,1,0,1,0,0,0
would,would,1,1,1,0,0,0,0,0,0,0
hove,have,1,0,0,0,0,0,0,0,0,1
soup,soup,1,1,1,0,0,0,0,0,0,0
houses,houses,1,1,1,0,0,0,0,0,0,0
too.,too.,1,1,1,0,0,0,0,0,0,0
I'or,For,0,0,0,1,1,0,1,0,0,0
ninny,many,0,0,0,0,0,0,0,1,0,0
"years,","years,",1,1,1,0,0,0,0,0,0,0
in,in,1,1,1,0,0,0,0,0,0,0
times,times,1,1,1,0,0,0,0,0,0,0
prosperous,prosperous,1,1,1,0,0,0,0,0,0,0
or,or,1,1,1,0,0,0,0,0,0,0
"otherwise,","otherwise,",1,1,1,0,0,0,0,0,0,0
there,there,1,1,1,0,0,0,0,0,0,0
has,has,1,1,1,0,0,0,0,0,0,0
beon,been,1,0,0,0,0,0,0,0,0,1
a,a,1,1,1,0,0,0,0,0,0,0
broad,bread,1,0,0,0,0,0,0,0,0,1
sam,sam,1,1,1,0,0,0,0,0,0,0
aud,aud,1,1,1,0,0,0,0,0,0,0
jetsnm,jetsam,1,0,0,0,0,0,0,0,0,1
from,from,1,1,1,0,0,0,0,0,0,0
all,all,1,1,1,0,0,0,0,0,0,0
parts,parts,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
tiio,the,0,0,0,0,0,0,0,1,0,0
Union,Union,1,1,1,0,0,0,0,0,0,0
and,and,1,1,1,0,0,0,0,0,0,0
nil,all,1,0,0,1,1,0,1,0,0,0
parts,parts,1,1,1,0,0,0,0,0,0,0
ot,of,1,0,0,0,0,0,0,0,0,1
tbo,the,1,0,0,1,1,0,1,0,0,0
"globe,","globe,",1,1,1,0,0,0,0,0,0,0
New,New,1,1,1,0,0,0,0,0,0,0
York,York,1,1,1,0,0,0,0,0,0,0
has,has,1,1,1,0,0,0,0,0,0,0
always,always,1,1,1,0,0,0,0,0,0,0
bad,had,1,0,0,0,0,0,0,0,0,1
more,more,1,1,1,0,0,0,0,0,0,0
or,or,1,1,1,0,0,0,0,0,0,0
less,less,1,1,1,0,0,0,0,0,0,0
"poverty,","poverty,",1,1,1,0,0,0,0,0,0,0
and,and,1,1,1,0,0,0,0,0,0,0
tbe,tbe,1,1,1,0,0,0,0,0,0,0
broad,bread,1,0,0,0,0,0,0,0,0,1
lino,line,1,0,0,0,0,0,0,0,0,1
pre-,pre-,1,1,1,0,0,0,0,0,0,0
sents,sents,1,1,1,0,0,0,0,0,0,0
part,part,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
tbe,the,1,0,0,0,0,0,0,0,0,1
charity,charity,1,1,1,0,0,0,0,0,0,0
which,which,1,1,1,0,0,0,0,0,0,0
re-,re-,1,1,1,0,0,0,0,0,0,0
liovns,lieves,1,0,0,1,1,0,1,0,0,0
tbe,the,1,0,0,0,0,0,0,0,0,1
immediate,immediate,1,1,1,0,0,0,0,0,0,0
wants,wants,1,1,1,0,0,0,0,0,0,0
